teamid,season,leagueid,player,num,position,height,weight,birth_date,age,exp,school,player_id,first_name,last_name,team,gp,min,catch_shoot_pts,catch_shoot_fgm,catch_shoot_fga,catch_shoot_fg_pct,catch_shoot_fg3m,catch_shoot_fg3a,catch_shoot_fg3_pct,catch_shoot_efg_pct,catch_shoot_pts_tot,blk,stl,fgm_defend_rim,fga_defend_rim,fgp_defend_rim,blk_tot,dvs,dpp,dtp,drives_fg_pct,pts_48,dpp_tot,dvs_tot,pass,ast,ast_ft,ast_sec,ast_pot,pts_crt,pts_crt_48,ast_tot,pull_ups_pts,pull_ups_fgm,pull_ups_fga,pull_ups_fg_pct,pull_ups_fg3m,pull_ups_fg3a,pull_ups_fg3_pct,pull_ups_efg_pct,pull_ups_pts_tot,reb,reb_chance,reb_col_pct,reb_contested,reb_uncontested,reb_uncontested_pct,reb_tot,oreb,oreb_chance,oreb_col_pct,oreb_contested,oreb_uncontested,oreb_uncontested_pct,dreb,dreb_chance,dreb_col_pct,dreb_contested,dreb_uncontested,dreb_uncontested_pct,shooting_pts,pts_drive,fgp_drive,pts_close,fgp_close,pts_catch_shoot,fgp_catch_shoot,pts_pull_up,fgp_pull_up,fga_drive,fga_close,fga_catch_shoot,fga_pull_up,shooting_efg_pct,cfgm,cfga,cfgp,ufgm,ufga,ufgp,cfg3m,cfg3a,cfg3p,ufg3m,ufg3a,ufg3p,dist,av_spd,dist_pg,dist_48,dist_off,dist_def,av_spd_off,av_spd_def,tch,fc_tch,top,cl_tch,el_tch,pts,pts_tch,pts_hcct,tch_tot
1610612753,2014-15,00,Dewayne Dedmon,3,C,84,245,1989-08-12T07:00:00.000Z,25,1,Southern California,203473,Dewayne,Dedmon,ORL,59,14.3,0.1,0,0.1,0.4,0,0,,0.4,4,0.8,0.3,1.4,3.2,0.437,50,0,0,0,,0,0,0,10.8,0.2,0,0.1,0.5,0.3,1.1,9,0,0,0.1,0.2,0,0,0,0.2,2,5,7.8,.645,2.6,2.4,.524,295,2,3.2,.623,1.6,0.4,.782,3,4.5,.660,1.1,1.9,.350,3.7,0,,1.5,0.552,0.1,0.4,0,0.2,0,1.1,0.1,0.1,0.562,0,0,,0,0,,0,0,,0,0,,55.7,4,0.9,3.2,29.1,26.6,0,0,15.1,6.5,0.3,2.1,0.8,3.7,0.242,0.565,893
1610612743,2014-15,00,Erick Green,11,G,76,185,1991-05-09T07:00:00.000Z,24,0,Virginia Tech,203475,Erick,Green,DEN,43,9.6,1.2,0.5,1.4,0.333,0.3,1,0.317,0.442,53,0,0.3,0.3,0.4,0.579,0,0.9,0.3,0.9,0.313,1.5,13,38,13.4,0.9,0.1,0.3,2,2.1,10.6,39,1.1,0.6,1.7,0.338,0,0.1,0.167,0.345,49,0.7,1.1,.646,0.2,0.6,.226,31,0.2,0.2,.700,0,0.1,.286,0.6,0.9,.632,0.1,0.4,.208,3.4,0.3,0.313,0,0.5,1.2,0.333,1.1,0.338,0.4,0,1.4,1.7,0.42,0,0,,0,0,,0,0,,0,0,,29.6,4.3,0.7,3.5,15.4,14.3,0,0,18.4,15.5,1.4,0,0.2,3.4,0.184,0.22,792
1610612750,2014-15,00,Gorgui Dieng,5,C,83,233,1990-01-18T08:00:00.000Z,25,1,Louisville,203476,Gorgui,Dieng,MIN,72,30.3,1.2,0.6,1.3,0.436,0,0,0.5,0.441,83,1.7,1,5.7,10.2,0.558,124,0.2,0.2,0.3,0.333,0.3,12,18,28.6,2,0.2,0.5,4.2,4.5,7.1,144,0.4,0.2,0.6,0.375,0,0,0,0.375,30,8.4,15.6,.541,3.7,4.7,.437,606,3.1,5.9,.526,2.1,0.9,.694,5.3,9.7,.550,1.5,3.8,.289,9.8,0.2,0.333,3.9,0.598,1.2,0.436,0.4,0.375,0.1,2.5,1.3,0.6,0.508,0,0,,0,0,,0,0,,0,0,,139.9,3.8,1.9,3.1,71.4,68.4,0,0,40.4,23.9,1.1,4.7,5,9.8,0.241,0.407,2909
1610612755,2014-15,00,Isaiah Canaan,0,G,72,201,1991-05-21T07:00:00.000Z,24,1,Murray State,203477,Isaiah,Canaan,HOU,24,14.3,2.1,0.7,2.1,0.333,0.7,2.1,0.333,0.5,51,0,0.6,0.5,0.7,0.706,0,1.9,0.8,1.5,0.313,2.7,19,46,22.9,1.2,0.2,0.5,2.5,2.9,9.6,28,2.3,0.8,1.7,0.5,0.6,1.2,0.536,0.688,55,1.3,2,.660,0.2,1.1,.161,31,0.5,0.7,.688,0.1,0.3,.273,0.8,1.3,.645,0.1,0.8,.100,6.2,0.8,0.313,0.1,1,2.1,0.333,2.3,0.5,0.7,0,2.1,1.7,0.54,0,0,,0,0,,0,0,,0,0,,24.9,4.3,1,3.5,12.8,12.1,0,0,30.1,25.1,1.9,0.1,0.1,6.2,0.206,0.248,722
1610612743,2014-15,00,Jamaal Franklin,22,G,77,191,1991-07-21T07:00:00.000Z,23,1,San Diego State,203479,Jamaal,Franklin,DEN,3,4.4,0,0,0,,0,0,,,0,0.3,0,0.3,0.7,0.5,1,1,0,0,,0,0,3,8,1,0,0,1.7,2.3,25.3,3,1,0.3,0.7,0.5,0.3,0.7,0.5,0.75,3,0.7,1.7,.400,0.3,0.3,.500,2,0.3,0.3,1.000,0.3,0,1.000,0.3,1.3,.250,0,0.3,.000,1,0,,0,,0,,1,0.5,0,0,0,0.7,0.75,0,0,,0,0,,0,0,,0,0,,1,4.5,0.3,3.6,0.6,0.4,0,0,10.3,8,0.6,0,0,1,0.097,0.125,31
1610612740,2014-15,00,Jeff Withey,5,C,84,222,1990-03-07T08:00:00.000Z,25,1,Kansas,203481,Jeff,Withey,NOP,37,7,0.2,0.1,0.1,0.6,0,0,,0.6,6,0.5,0.1,1,2.4,0.437,18,0.1,0.1,0.1,0.333,0.4,2,3,7.4,0.3,0.1,0.1,0.5,0.8,5.7,11,0.1,0,0,1,0,0,,1,2,1.7,3.4,.524,1.1,0.7,.615,64,0.6,1.3,.500,0.6,0.1,.875,1.1,2.1,.539,0.5,0.6,.463,2.6,0.1,0.333,1.2,0.5,0.2,0.6,0.1,1,0.1,0.8,0.1,0,0.5,0,0,,0,0,,0,0,,0,0,,18.4,4.2,0.5,3.4,10.2,8.1,0,0,10.3,5.1,0.2,1.3,1.2,2.6,0.258,0.524,380
1610612738,2014-15,00,Kelly Olynyk,41,C-F,84,238,1991-04-19T07:00:00.000Z,24,1,Gonzaga,203482,Kelly,Olynyk,BOS,64,22.2,3.3,1.2,3.2,0.386,0.9,2.3,0.383,0.527,213,0.6,1,2.6,4.9,0.535,39,2.1,1.6,2.5,0.513,3.4,102,134,34.6,1.7,0.1,0.5,3.5,3.9,8.5,109,0.9,0.4,1.2,0.329,0,0.4,0.13,0.348,55,4.7,8.9,.535,1.7,3.1,.352,303,1.4,3.3,.445,0.9,0.6,.613,3.3,5.6,.588,0.8,2.5,.237,10.2,1.6,0.513,2.1,0.667,3.3,0.386,0.9,0.329,1.2,1.3,3.2,1.2,0.533,0,0,,0,0,,0,0,,0,0,,100.2,4.2,1.6,3.4,55,45.2,0,0,46.3,26.1,0.9,2.3,2.3,10.2,0.221,0.392,2962
1610612765,2014-15,00,Kentavious Caldwell-Pope,5,G,77,205,1993-02-18T08:00:00.000Z,22,1,Georgia,203484,Kentavious,Caldwell-Pope,DET,82,31.6,4.8,1.7,4.5,0.367,1.5,3.9,0.376,0.53,393,0.2,1.1,1,1.6,0.644,18,2.2,1.6,2.4,0.398,2.5,134,181,23.3,1.3,0.2,0.5,2.5,3.2,4.9,109,2.8,1.2,3.6,0.347,0.4,1.3,0.282,0.396,233,3.1,5.1,.609,0.6,2.5,.200,255,0.6,1.1,.505,0.2,0.3,.391,2.5,4,.637,0.4,2.1,.158,12.7,1.6,0.398,0.5,0.472,4.8,0.367,2.8,0.347,1.6,0.4,4.5,3.6,0.48,0,0,,0,0,,0,0,,0,0,,184.6,4.3,2.3,3.4,101.1,83.5,0,0,38.1,28.8,1.2,0.8,1.2,12.7,0.334,0.441,3121
1610612750,2014-15,00,Lorenzo Brown,7,G,77,189,1990-08-26T07:00:00.000Z,24,1,North Carolina State,203485,Lorenzo,Brown,MIN,29,19,0.6,0.2,0.8,0.273,0.1,0.7,0.2,0.364,16,0.2,1,0.9,1.2,0.735,6,1.9,0.8,2.1,0.37,2,23,55,33.1,3.1,0.4,0.6,6.3,7.5,18.9,90,1,0.4,1.3,0.342,0.1,0.2,0.286,0.368,28,2.4,4,.603,0.4,2,.171,70,0.5,1.1,.438,0.1,0.4,.214,1.9,2.9,.667,0.3,1.6,.161,4.2,0.8,0.37,0.3,1,0.6,0.273,1,0.342,0.9,0.2,0.8,1.3,0.451,0,0,,0,0,,0,0,,0,0,,39.9,4.3,1.4,3.5,20.5,19.4,0,0,40.2,34.1,3.2,0.6,0.1,4.2,0.105,0.123,1167
1610612751,2014-15,00,Mason Plumlee,1,C-F,83,235,1990-03-05T08:00:00.000Z,25,1,Duke,203486,Mason,Plumlee,BKN,82,21.3,0,0,0,0.667,0,0,,0.667,4,0.8,0.8,3.5,6.4,0.555,63,0.5,0.2,0.4,0.462,0.5,17,37,22.3,0.9,0.1,0.3,2.1,2.1,4.8,74,0.1,0,0.1,0.444,0,0,0,0.444,8,6.2,11.6,.538,3,3.3,.478,512,2.1,4.6,.464,1.7,0.5,.784,4.1,7,.586,1.3,2.8,.318,8.7,0.2,0.462,4,0.627,0,0.667,0.1,0.444,0.2,2.6,0,0.1,0.573,0,0,,0,0,,0,0,,0,0,,125.3,4.3,1.5,3.4,66.4,59,0,0,32.4,16.5,0.8,5.1,3.2,8.7,0.27,0.532,2653
1610612749,2014-15,00,Michael Carter-Williams,5,G,78,190,1991-10-10T07:00:00.000Z,23,1,Syracuse,203487,Michael,Carter-Williams,MIL,25,30.3,0.6,0.2,1.3,0.156,0.2,1,0.16,0.219,14,0.5,2,1.3,2.6,0.485,12,10.7,7,12.6,0.436,11.1,175,268,47.9,5.6,0.6,1.2,10.3,12.9,20.4,140,2.6,1.3,3.4,0.388,0,0.1,0,0.388,66,4,6.9,.576,1.2,2.7,.313,99,0.8,1.8,.457,0.5,0.3,.619,3.1,5,.619,0.7,2.4,.231,14.1,7,0.436,0.7,0.615,0.6,0.156,2.6,0.388,5.6,0.5,1.3,3.4,0.435,0,0,,0,0,,0,0,,0,0,,53.6,4.2,2.1,3.4,28.4,25.2,0,0,68.5,58,6.1,1.1,0.8,14.1,0.206,0.243,1712
1610612737,2014-15,00,Mike Muscala,31,F-C,83,230,1991-07-01T07:00:00.000Z,23,1,Bucknell,203488,Mike,Muscala,ATL,40,12.4,1.9,0.8,1.8,0.479,0.2,0.5,0.381,0.535,76,0.5,0.4,1.5,3.5,0.432,19,0.3,0.2,0.3,0.4,0.6,6,13,18.5,0.6,0,0.2,1.6,1.5,5.8,25,0,0,0,0,0,0,,0,0,3,5.7,.520,1.4,1.6,.454,119,1.3,2.3,.565,0.9,0.4,.673,1.7,3.4,.489,0.5,1.2,.284,4.9,0.2,0.4,1.6,0.65,1.9,0.479,0,0,0.1,1,1.8,0,0.579,0,0,,0,0,,0,0,,0,0,,36.6,4.4,0.9,3.5,19.8,16.7,0,0,23.6,13.3,0.4,2.2,1.5,4.9,0.208,0.37,946
1610612764,2014-15,00,Otto Porter,22,F,80,198,1993-06-03T07:00:00.000Z,22,1,Georgetown,203490,Otto,Porter,WAS,74,19.3,2.2,0.9,2.4,0.365,0.4,1.3,0.344,0.453,164,0.4,0.6,0.9,1.5,0.583,30,0.5,0.4,0.6,0.458,0.9,28,36,14.9,0.9,0.1,0.3,1.7,2,4.9,65,0.7,0.3,1,0.329,0,0.1,0.2,0.342,52,3,5.4,.548,0.8,2.2,.276,221,0.9,2,.479,0.5,0.5,.514,2,3.5,.588,0.3,1.7,.166,6,0.4,0.458,0.9,0.622,2.2,0.365,0.7,0.329,0.3,0.6,2.4,1,0.495,0,0,,0,0,,0,0,,0,0,,105.2,4.4,1.4,3.5,56.4,48.9,0,0,22.1,16.9,0.6,1,0.9,6,0.273,0.356,1633
1610612758,2014-15,00,Ray McCallum,3,G,75,190,1991-06-12T07:00:00.000Z,24,1,Detroit Mercy,203492,Ray,McCallum,SAC,68,21,1.3,0.4,1.4,0.316,0.4,1.2,0.321,0.453,86,0.2,0.7,0.8,1.1,0.701,11,3.4,1.8,4,0.472,4.1,121,231,37.5,2.8,0.4,0.8,6.3,6.2,14.3,188,1.7,0.8,2.3,0.355,0.1,0.4,0.241,0.377,117,2.6,3.8,.690,0.7,1.9,.272,180,0.8,1.2,.627,0.4,0.4,.481,1.9,2.6,.719,0.4,1.5,.188,7.4,1.8,0.472,0.5,0.5,1.3,0.316,1.7,0.355,1.6,0.4,1.4,2.3,0.474,0,0,,0,0,,0,0,,0,0,,109,4.6,1.6,3.7,61.5,47.5,0,0,48.2,41.2,3.8,0.7,0.7,7.4,0.153,0.179,3280
1610612756,2014-15,00,Reggie Bullock,25,G,79,205,1991-03-16T08:00:00.000Z,24,1,North Carolina,203493,Reggie,Bullock,PHX,11,6.8,0,0,0.5,0,0,0.5,0,0,0,0.2,0.1,0.5,0.7,0.625,2,0.2,0.2,0.2,0.5,1.3,2,2,6.7,0.2,0,0,0.3,0.5,3.9,2,0,0,0.5,0,0,0.2,0,0,0,0.9,1.6,.556,0.2,0.7,.200,10,0.1,0.1,1.000,0.1,0,1.000,0.8,1.5,.529,0.1,0.7,.111,0.4,0.2,0.5,0,,0,0,0,0,0.2,0,0.5,0.5,0.062,0,0,,0,0,,0,0,,0,0,,5.6,4.5,0.5,3.6,2.8,2.8,0,0,8.7,5.6,0.3,0.2,0.2,0.4,0.042,0.065,96
1610612752,2014-15,00,Ricky Ledo,11,G,79,195,1992-09-10T07:00:00.000Z,22,1,Providence,203495,Ricky,Ledo,DAL,5,2.2,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,,0,0.6,0.2,0.6,0,4.4,1,3,1.6,0.2,0,0,0.6,0.6,13.2,1,0,0,0.2,0,0,0.2,0,0,0,0.4,1,.400,0,0.4,.000,2,0.2,0.8,.250,0,0.2,.000,0.2,0.2,1.000,0,0.2,.000,0.2,0.2,0,0,0,0,0,0,0,0.4,0.2,0.4,0.2,0,0,0,,0,0,,0,0,,0,0,,0.8,4.3,0.2,3.4,0.4,0.4,0,0,3.6,3.4,0.2,0.2,0,0.2,0.056,0.059,18
1610612755,2014-15,00,Robert Covington,33,F,81,215,1990-12-14T08:00:00.000Z,24,1,Tennessee State,203496,Robert,Covington,PHI,69,27.9,6.3,2.1,5.4,0.395,2.1,5.2,0.396,0.584,438,0.4,1.4,1.8,3.6,0.516,31,4.1,2.6,4.7,0.378,4.4,177,285,29.9,1.5,0.2,0.4,3.4,3.6,6.3,104,1.2,0.4,1.5,0.292,0.3,0.9,0.322,0.382,81,4.5,9,.499,1.7,2.8,.369,308,0.9,2.1,.452,0.6,0.3,.636,3.5,6.9,.514,1,2.5,.296,13.4,2.6,0.378,0.5,0.583,6.3,0.395,1.2,0.292,2.1,0.3,5.4,1.5,0.504,0,0,,0,0,,0,0,,0,0,,133.5,4.2,1.9,3.3,70.8,62.7,0,0,45.4,34.1,1.4,0.6,0.7,13.4,0.294,0.392,3135
1610612762,2014-15,00,Rudy Gobert,27,C,85,245,1992-06-26T07:00:00.000Z,23,1,France,203497,Rudy,Gobert,UTA,82,26.3,0,0,0.1,0.091,0,0,0,0.091,2,2.3,0.8,3.4,8.3,0.404,189,0.3,0.2,0.3,0.462,0.4,18,26,41.4,1.3,0.1,0.4,2.9,3.2,5.9,109,0,0,0,0,0,0,,0,0,9.5,14.9,.635,4.3,5.1,.456,775,3.2,5.5,.585,2.6,0.7,.797,6.2,9.4,.664,1.7,4.5,.278,8.4,0.2,0.462,3.4,0.703,0,0.091,0,0,0.2,1.9,0.1,0,0.604,0,0,,0,0,,0,0,,0,0,,149.9,4.2,1.8,3.3,83.6,66.3,0,0,50.8,29.6,1.2,4,5.2,8.4,0.165,0.282,4162
1610612750,2014-15,00,Shabazz Muhammad,15,F,78,227,1992-11-13T08:00:00.000Z,22,1,California-Los Angeles,203498,Shabazz,Muhammad,MIN,37,23,2.2,0.8,2.4,0.356,0.5,1.4,0.4,0.471,82,0.2,0.5,0.9,1.7,0.54,7,1.3,1.1,1.7,0.419,2.4,42,48,11.4,1.2,0.1,0.2,1.9,2.6,5.5,44,0.9,0.4,1.2,0.356,0,0,,0.356,32,4.1,7.2,.575,1.8,2.3,.438,153,1.7,3.5,.473,1.2,0.5,.694,2.5,3.6,.674,0.6,1.8,.264,13.6,1.1,0.419,3.9,0.606,2.2,0.356,0.9,0.356,0.8,2.7,2.4,1.2,0.514,0,0,,0,0,,0,0,,0,0,,63.3,4.5,1.7,3.6,32.8,30.5,0,0,25.1,21,0.8,4.2,0.9,13.6,0.541,0.647,930
1610612752,2014-15,00,Shane Larkin,0,G,71,175,1992-10-02T07:00:00.000Z,22,1,Miami (FL),203499,Shane,Larkin,NYK,75,24.7,1.4,0.5,1.3,0.386,0.4,0.9,0.4,0.525,106,0.1,1.2,0.9,1.5,0.557,9,3.9,1.7,3.9,0.43,3.4,130,294,45.3,3,0.4,0.7,6.8,7.1,13.8,225,1.5,0.7,2,0.349,0.1,0.5,0.175,0.372,111,2.3,4.4,.532,0.4,2,.154,175,0.4,0.6,.630,0,0.4,.069,1.9,3.8,.516,0.3,1.6,.171,6.3,1.7,0.43,0.3,0.857,1.4,0.386,1.5,0.349,1.6,0.2,1.3,2,0.478,0,0,,0,0,,0,0,,0,0,,131.4,4.3,1.8,3.4,73.8,57.7,0,0,55.3,46.1,3.6,0.4,0.9,6.3,0.113,0.136,4151
1610612760,2014-15,00,Steven Adams,12,C,84,255,1993-07-20T07:00:00.000Z,21,1,Pittsburgh,203500,Steven,Adams,OKC,70,25.2,0.2,0.1,0.2,0.429,0,0,0,0.429,12,1.2,0.5,3.3,6.7,0.488,86,0.1,0.1,0.2,0.667,0.2,6,7,25.9,0.9,0,0.4,2.3,2.3,4.3,66,0,0,0,0,0,0,,0,0,7.5,13.1,.572,3.4,4,.459,523,2.8,5.5,.521,2.2,0.7,.764,4.6,7.6,.608,1.3,3.4,.272,7.7,0.1,0.667,3.5,0.578,0.2,0.429,0,0,0,2.6,0.2,0,0.544,0,0,,0,0,,0,0,,0,0,,120.8,4.1,1.7,3.3,63.5,57.3,0,0,35.1,19.4,0.9,4.6,3.8,7.7,0.219,0.395,2454
1610612752,2014-15,00,Tim Hardaway Jr.,5,G,78,210,1992-03-16T08:00:00.000Z,23,1,Michigan,203501,Tim,Hardaway Jr.,NYK,69,24,4.8,1.7,4.8,0.353,1.4,4.1,0.35,0.505,334,0.2,0.3,0.9,1.8,0.484,14,2.4,1.7,2.6,0.391,3.4,116,165,31.9,1.8,0.2,0.4,3.6,4.1,8.1,125,2,0.9,2.5,0.341,0.3,0.9,0.305,0.393,136,2.2,3.5,.626,0.5,1.7,.224,152,0.2,0.4,.429,0.1,0.1,.500,2,3.1,.651,0.4,1.6,.200,11.5,1.7,0.391,0.2,0.438,4.8,0.353,2,0.341,1.3,0.2,4.8,2.5,0.473,0,0,,0,0,,0,0,,0,0,,115.2,4.2,1.7,3.3,64.7,50.5,0,0,45.8,38.3,1.7,0.3,1.5,11.5,0.251,0.3,3160
1610612741,2014-15,00,Tony Snell,20,F,79,200,1991-11-10T08:00:00.000Z,23,1,New Mexico,203503,Tony,Snell,CHI,72,19.5,3,1,2.7,0.382,0.9,2.4,0.385,0.558,213,0.2,0.4,0.7,1.4,0.49,11,1.6,1.3,1.8,0.481,3.2,94,114,15.2,0.9,0.1,0.5,1.8,2,4.9,62,0.6,0.2,0.7,0.353,0.1,0.2,0.333,0.412,42,2.4,3.9,.629,0.5,1.9,.205,176,0.4,0.7,.585,0.1,0.3,.323,2,3.2,.639,0.4,1.7,.179,6,1.3,0.481,0.4,0.813,3,0.382,0.6,0.353,1.1,0.2,2.7,0.7,0.527,0,0,,0,0,,0,0,,0,0,,98.7,4.2,1.4,3.4,53.5,45.1,0,0,21.9,18,0.8,0.4,0.3,6,0.275,0.335,1579
1610612762,2014-15,00,Trey Burke,3,G,73,185,1992-11-12T08:00:00.000Z,22,1,Michigan,203504,Trey,Burke,UTA,76,30.1,4.6,1.6,4.2,0.372,1.4,3.9,0.358,0.537,347,0.2,0.9,0.6,1,0.553,15,6.7,2.6,7.2,0.339,4.2,199,509,59.8,4.3,0.7,0.8,8.6,10.2,16.3,328,3.7,1.8,4.9,0.356,0.2,1.1,0.186,0.377,282,2.7,4.4,.611,0.4,2.3,.152,204,0.4,0.8,.484,0.1,0.3,.355,2.3,3.6,.641,0.3,2,.116,12.8,2.6,0.339,0.1,0.5,4.6,0.372,3.7,0.356,3.1,0,4.2,4.9,0.43,0,0,,0,0,,0,0,,0,0,,160.4,4.2,2.1,3.4,91,69.4,0,0,77.9,70.5,5.3,0.1,1.3,12.8,0.164,0.182,5922
1610612747,2014-15,00,Vander Blue,12,G,76,200,1992-07-22T07:00:00.000Z,22,1,Marquette,203505,Vander,Blue,LAL,2,36.9,4,1.5,4,0.375,1,3,0.333,0.5,8,0,1.5,1,2,0.5,0,8.5,3.5,5.5,0.333,4.5,7,17,42,4,0.5,1.5,10,9.5,12.3,8,0,0,4,0,0,2,0,0,0,4.5,6,.750,1.5,3,.333,9,1,2,.500,1,0,1.000,3.5,4,.875,0.5,3,.143,11,3.5,0.333,0,,4,0.375,0,0,4.5,0,4,4,0.333,0,0,,0,0,,0,0,,0,0,,5.2,4.2,2.6,3.4,3,2.2,0,0,61,54,4.2,0,1.5,11,0.18,0.204,122
1610612753,2014-15,00,Victor Oladipo,5,G,76,210,1992-05-04T07:00:00.000Z,23,1,Indiana,203506,Victor,Oladipo,ORL,72,35.7,2.5,0.8,2.6,0.324,0.8,2.4,0.327,0.473,178,0.3,1.7,1.3,2.4,0.547,19,9.2,5.9,10.6,0.418,8,426,664,42.2,4.1,0.3,0.9,8.1,9.5,12.8,295,3.8,1.7,4.6,0.377,0.4,1,0.373,0.419,276,4.2,7.2,.588,1.2,3.1,.276,302,0.7,1.5,.486,0.4,0.4,.491,3.5,5.7,.615,0.8,2.7,.231,17.9,5.9,0.418,1.1,0.61,2.5,0.324,3.8,0.377,5.2,0.8,2.6,4.6,0.474,0,0,,0,0,,0,0,,0,0,,182.1,4.3,2.5,3.4,96.9,85.2,0,0,65.5,56.2,4.7,1.5,1.2,17.9,0.274,0.319,4718
1610612749,2014-15,00,Giannis Antetokounmpo,34,F,83,217,1994-12-06T08:00:00.000Z,20,1,Greece,203507,Giannis,Antetokounmpo,MIL,80,31.3,0.8,0.4,1.1,0.353,0.1,0.3,0.2,0.382,65,1.1,0.9,2.3,4.3,0.532,85,5.6,3.8,6.4,0.467,5.8,301,446,35.2,2.6,0.2,0.6,5,6.2,9.5,207,1.3,0.6,1.9,0.331,0,0.2,0.105,0.338,104,6.7,10.6,.633,2.2,4.6,.320,537,1.2,2.5,.505,0.8,0.4,.670,5.5,8.2,.672,1.3,4.2,.240,12.7,3.8,0.467,1.7,0.539,0.8,0.353,1.3,0.331,2.9,1.3,1.1,1.9,0.494,0,0,,0,0,,0,0,,0,0,,172.6,4.1,2.2,3.3,91.4,81.2,0,0,50.6,34.2,2,2.7,2.3,12.7,0.251,0.371,4046
1610612751,2014-15,00,Sergey Karasev,10,G-F,79,208,1993-10-26T07:00:00.000Z,21,1,Russia,203508,Sergey,Karasev,BKN,33,16.8,1.7,0.6,1.8,0.328,0.5,1.5,0.314,0.459,56,0,0.7,0.5,0.9,0.484,1,1.1,0.4,1.2,0.308,1,12,36,13.2,1.4,0.1,0.2,2.1,3.2,9.1,46,0.3,0.2,0.5,0.278,0,0.1,0,0.278,10,2,3.6,.563,0.5,1.6,.224,66,0.7,1.1,.639,0.3,0.4,.435,1.3,2.5,.530,0.2,1.2,.114,4.6,0.4,0.308,0.9,0.733,1.7,0.328,0.3,0.278,0.4,0.5,1.8,0.5,0.463,0,0,,0,0,,0,0,,0,0,,39.4,4.3,1.2,3.4,20.7,18.7,0,0,19.1,14.5,0.5,0.9,0.5,4.6,0.243,0.319,629
1610612762,2014-15,00,Grant Jerrett,17,F,82,232,1993-07-08T07:00:00.000Z,21,0,Arizona,203511,Grant,Jerrett,UTA,3,8.7,0.7,0.3,1,0.333,0,0.7,0,0.333,2,0,0.7,1,1,1,0,0.7,0.7,0.7,0.5,3.7,2,2,6.4,0.2,0,0,0.4,0.6,5.8,1,0,0,0.3,0,0,0,,0,0,0.8,1,.800,0.2,0.6,.250,4,0.2,0.2,1.000,0,0.2,.000,0.6,0.8,.750,0.2,0.4,.333,1.4,0.4,1,0,,0.6,0.067,0,,0.2,0,3,0,0.206,0,0,,0,0,,0,0,,0,0,,1.8,4.3,0.4,3.4,1,0.8,0,0,16.3,9.7,0.3,0.7,0.7,3,0.184,0.31,49
1610612761,2014-15,00,Lucas Nogueira,92,C,84,220,1992-07-26T07:00:00.000Z,22,0,,203512,Lucas,Nogueira,TOR,6,3.9,0,0,0.2,0,0,0,,0,0,0,0.3,0.3,0.8,0.4,0,0.2,0,0,0,0,0,1,5.7,0.2,0,0,0.3,0.3,4.1,1,0,0,0,,0,0,,,0,1.8,2.8,.647,0.8,1,.455,11,0.3,1.2,.286,0.3,0,1.000,1.5,1.7,.900,0.5,1,.333,1,0,0,0.7,1,0,0,0,,0.2,0.2,0.2,0,0.25,0,0,,0,0,,0,0,,0,0,,1.7,4.5,0.3,3.6,1,0.7,0,0,7.3,3.5,0.1,0.3,0.3,1,0.136,0.286,44
1610612738,2014-15,00,Phil Pressey,26,G,71,175,1991-02-17T08:00:00.000Z,24,1,Missouri,203515,Phil,Pressey,BOS,50,12,0.4,0.1,0.7,0.212,0.1,0.6,0.188,0.303,20,0.1,0.6,0.4,0.6,0.621,6,3.4,1.4,3.5,0.491,5.5,69,171,23.3,2.3,0.3,0.5,4.8,5.7,22.7,117,1.1,0.4,1.3,0.349,0.2,0.6,0.323,0.429,54,1.6,2.3,.684,0.3,1.3,.175,80,0.3,0.4,.591,0.1,0.2,.308,1.3,1.9,.705,0.2,1.1,.149,3.5,1.4,0.491,0,0.333,0.4,0.212,1.1,0.349,1.1,0.1,0.7,1.3,0.414,0,0,,0,0,,0,0,,0,0,,44.1,4.4,0.9,3.5,23,21.1,0,0,29.3,26,2.2,0.4,0.2,3.5,0.121,0.136,1465
1610612748,2014-15,00,James Ennis,32,F,79,208,1990-07-01T07:00:00.000Z,24,0,Long Beach State,203516,James,Ennis,MIA,62,17,1.4,0.5,1.5,0.309,0.4,1.3,0.325,0.452,85,0.3,0.4,0.8,1.6,0.531,17,1.4,0.9,1.6,0.395,2.5,56,88,12.8,0.8,0.1,0.1,1.6,1.9,5.4,48,0.4,0.2,0.5,0.303,0,0.2,0.3,0.348,23,2.8,5.5,.521,1.1,1.7,.398,176,0.8,1.9,.440,0.6,0.3,.686,2,3.6,.563,0.6,1.5,.280,5,0.9,0.395,0.5,0.391,1.4,0.309,0.4,0.303,0.6,0.4,1.5,0.5,0.472,0,0,,0,0,,0,0,,0,0,,76.9,4.4,1.2,3.5,41.5,35.4,0,0,18.7,13.8,0.5,0.7,0.7,5,0.269,0.365,1160
